Protein.IDs	Majority.protein.IDs	Fasta.headers	125amol-12500amol_PValue	25000amol-12500amol_PValue	2500amol-12500amol_PValue	250amol-12500amol_PValue	50000amol-12500amol_PValue	5000amol-12500amol_PValue	500amol-12500amol_PValue	50amol-12500amol_PValue	125amol-12500amol_AdjPVal	25000amol-12500amol_AdjPVal	2500amol-12500amol_AdjPVal	250amol-12500amol_AdjPVal	50000amol-12500amol_AdjPVal	5000amol-12500amol_AdjPVal	500amol-12500amol_AdjPVal	50amol-12500amol_AdjPVal	125amol-12500amol_log2FoldChange	25000amol-12500amol_log2FoldChange	2500amol-12500amol_log2FoldChange	250amol-12500amol_log2FoldChange	50000amol-12500amol_log2FoldChange	5000amol-12500amol_log2FoldChange	500amol-12500amol_log2FoldChange	50amol-12500amol_log2FoldChange	featureAvg	Sample.1_Tr_1	Sample.1_Tr_2	Sample.1_Tr_3	Sample.2_Tr_1	Sample.2_Tr_2	Sample.2_Tr_3	Sample.3_Tr_1	Sample.3_Tr_2	Sample.3_Tr_3	Sample.4_Tr_1	Sample.4_Tr_2	Sample.4_Tr_3	Sample.5_Tr_1	Sample.5_Tr_2	Sample.5_Tr_3	Sample.6_Tr_1	Sample.6_Tr_2	Sample.6_Tr_3	Sample.7_Tr_1	Sample.7_Tr_2	Sample.7_Tr_3	Sample.8_Tr_1	Sample.8_Tr_2	Sample.8_Tr_3	Sample.9_Tr_1	Sample.9_Tr_2	Sample.9_Tr_3
sp|P49954|NIT3_YEAST	sp|P49954|NIT3_YEAST	sp|P49954|NIT3_YEAST Omega-amidase NIT3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIT3 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4632120306615	NA	NA	NA	NA	NA	22.6046952866028	NA	NA	NA	NA	NA	NA	NA	22.6159384983372	23.0525010543948	NA	NA	NA	22.6451984057515	NA	22.2653643787863	NA	NA	NA	NA	22.8719044858544
sp|P50089|YG51_YEAST	sp|P50089|YG51_YEAST	sp|P50089|YG51_YEAST Uncharacterized protein YGR237C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR237C PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.428082050201	NA	NA	NA	21.9264016932492	NA	NA	NA	NA	NA
sp|P50095|IMDH3_YEAST;sp|P38697|IMDH2_YEAST;sp|P50094|IMDH4_YEAST	sp|P50095|IMDH3_YEAST;sp|P38697|IMDH2_YEAST;sp|P50094|IMDH4_YEAST	sp|P50095|IMDH3_YEAST Inosine-5-monophosphate dehydrogenase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IMD3 PE=1 SV=1;sp|P38697|IMDH2_YEAST Inosine-5-monophosphate dehydrogenase 2 OS=Saccharomyces cerevisiae (strain ATCC 2045	0.15148639462991	0.156808258880799	0.983737539272375	0.0434038476463328	0.130918598278104	0.345570988123084	0.0130552527134017	0.0870498517064846	0.955244671644286	0.991948625721696	0.996848488371953	0.816460660630293	0.771957824129573	0.699523807594652	0.452998107923082	0.671009273570819	1.25301207843039	1.2361228926228	0.0173626494867278	1.80962970547276	1.323246181577	0.812219616356529	2.28347780984196	1.51115463281496	24.5136719400899	25.1352004334767	22.2995546064203	22.6908522581715	25.3832412697194	25.348003002893	23.1533992607473	24.1702025929515	24.9005808768405	24.7631925061449	22.1152773861996	25.2320218058886	22.8303960544405	25.0026876476126	24.9543358425951	25.5974729242791	25.4565724995551	24.4784630292118	24.1603103140326	22.5453830758928	24.5025778722715	25.5143051989738	25.3911969056911	25.7651165048702	25.8197273170331	24.0600269534711	24.6511353630182	25.9479088800241
sp|P50107|LGUL_YEAST	sp|P50107|LGUL_YEAST	sp|P50107|LGUL_YEAST Lactoylglutathione lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLO1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6855153414119	21.3042421277929	NA	NA	NA	NA	20.691917276484	22.358048034752	NA	NA	NA	21.3070807100279	NA	NA	NA	NA	22.0413637106726	26.2568110527182	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P50861|RIB4_YEAST	sp|P50861|RIB4_YEAST	sp|P50861|RIB4_YEAST 6,7-dimethyl-8-ribityllumazine synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RIB4 PE=1 SV=2	0.544424305711448	0.204896338331507	0.00102342314050432	0.180769418282518	0.689512442492165	0.00322090851953962	0.147548319024152	0.68363984134331	0.999903620391244	0.991948625721696	0.1893332809933	0.840955964288153	0.938361058107928	0.282607825521251	0.63480090742949	0.976922268263226	0.41036622606417	-0.975920722300572	-2.5768503826185	-0.923875365242097	0.301557490499626	-2.2412151954958	-1.00391988614713	0.275135668934965	24.3345264537086	25.4608273173496	24.4958857604788	25.3904426753511	25.5446876279024	25.5624981807	25.4710686227696	25.4668128362825	NA	22.8127828879027	23.1558249845697	22.0591688350558	22.4016107856985	23.2087499431672	23.8482362865442	25.5185434277418	NA	24.9469501675249	25.8876019822607	22.3108013598216	22.2226416272418	24.0900671796287	23.5539132920484	24.2070971581464	24.5743856445433	25.804889632239	24.6382096266336	25.7294635011118
sp|P51965ups|UB2E1_HUMAN_UPS	sp|P51965ups|UB2E1_HUMAN_UPS	sp|P51965ups|UB2E1_HUMAN_UPS Ubiquitin-conjugating enzyme E2 E1 (Chain 1-193, N terminal His tag)- Homo sapiens (Human)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9241376189113	22.7826479449166	NA	NA	NA	NA	24.1451491521455	24.3072336122528	24.8840419249523	NA	NA	21.4529208834218	NA	NA	NA	26.3396520011717	23.5195335582069	25.57458775322	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P52286|SKP1_YEAST	sp|P52286|SKP1_YEAST	sp|P52286|SKP1_YEAST Suppressor of kinetochore protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SKP1 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7434094742416	NA	22.898294338042	NA	NA	NA	23.4021054344168	NA	22.7691485695362	22.4963369322973	NA	22.62985373453	NA	22.8442375933909	NA	NA	NA	NA	NA	22.812763306421	23.3220986915902	22.8027025211523	22.8780748680132	NA	NA	NA
sp|P52490|UBC13_YEAST	sp|P52490|UBC13_YEAST	sp|P52490|UBC13_YEAST Ubiquitin-conjugating enzyme E2 13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UBC13 PE=1 SV=1	0.398965898068519	0.771381739238775	0.977158981060968	0.0518956620870255	0.403664156701212	0.909351930287422	0.676644506447293	0.41494941795473	0.999903620391244	0.991948625721696	0.996848488371953	0.816460660630293	0.869592711711499	0.983801795924989	0.901840401365486	0.95829178403162	0.372304509674869	-0.141946902083426	0.012493167569108	-1.00913961160682	0.368523977802738	0.0702738575311308	0.204027900685681	0.359559359333605	23.4704245466254	23.3423166975101	23.4627628572616	23.3996304931049	23.770721956714	23.7772593290948	23.7736422910924	23.1260181412956	23.3932280864553	NA	23.4844374403355	23.1621558812041	23.5955962290443	21.1530744913971	23.631786317307	NA	23.5077278715868	23.9513594264652	23.8511946832328	23.47184387349	NA	NA	NA	23.3231988308416	23.8879970024475	23.764559821694	23.70598667343	23.8128416307534
sp|P52553|PFD6_YEAST	sp|P52553|PFD6_YEAST	sp|P52553|PFD6_YEAST Prefoldin subunit 6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKE2 PE=1 SV=1	0.807833139278052	0.961271406220899	0.978286988007039	0.87567367071452	0.867216406400738	0.98263417796833	0.688748974858255	0.848839286800154	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.958854646034171	0.994830556041581	0.902620119246328	0.976922268263226	0.2040112133351	-0.0332208564579943	0.0197490137158027	0.113578060222199	-0.121382028027046	0.0148909689503753	0.274839975129538	-0.130479853921027	23.0125265786129	22.9822269782999	NA	NA	23.186238191635	NA	NA	22.861643534181	22.9875103718574	22.9978644594873	23.0338067632549	22.9701452207765	NA	23.0701537087996	NA	23.1214563682446	22.9798221955757	NA	22.74186770497	23.16166396076	22.6760741479528	23.153615733038	23.1338609018511	23.2278350731185	23.4095048853187	24.185935850765	21.5173483656899	22.8519571566817
sp|P52893|ALAM_YEAST	sp|P52893|ALAM_YEAST	sp|P52893|ALAM_YEAST Probable alanine aminotransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ALT1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.379782359208	NA	NA	NA	NA	NA	22.611712859388	NA	NA	NA	22.8624951003882	NA	22.8448888538096	NA	22.9487065781962	22.7117526632982	NA	22.9382436017801	NA	22.4865011712046	22.3605417048392	NA	22.8334491330428	22.8308215540333	NA	22.6523285822687	NA
sp|P52910|ACS2_YEAST	sp|P52910|ACS2_YEAST	sp|P52910|ACS2_YEAST Acetyl-coenzyme A synthetase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ACS2 PE=1 SV=1	0.567222658311624	0.36609162334148	0.548642792237446	0.9300101560474	0.244259892009962	0.951785970049526	0.0893629459782975	0.366222058169074	0.999903620391244	0.991948625721696	0.996848488371953	0.975522287092173	0.803037658728549	0.994830556041581	0.58310938013355	0.951451146279263	0.294585556114523	0.468153336197727	0.308943461704526	0.0450467255746858	0.607139032617795	-0.0310089177573083	-0.902719279485407	0.468023405786223	25.6022161378807	26.0068230741064	24.3957793876663	25.9846581782852	25.5849152620464	26.1396175483441	25.546484498011	25.7369642183043	26.4386496124449	25.6161068179019	26.2908085948535	25.6527224563325	25.3705599739855	25.3644945804952	25.9746943083676	25.1832119279192	26.1391881573903	26.4599054624599	25.6095841180611	25.6753258691068	24.5625564067131	26.0563516109661	23.4337718538234	24.6795466762286	25.5657842715497	25.9624563686246	26.1992541721842	25.6296203166078
sp|P53046|ROM1_YEAST	sp|P53046|ROM1_YEAST	sp|P53046|ROM1_YEAST RHO1 GDP-GTP exchange protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ROM1 PE=1 SV=2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7226011860798	25.6463910496218	26.0192859813556	25.9380461333954	NA	25.9083216984678	NA	25.8201170108035	NA	NA	25.6595706835597	NA	NA	22.6057580121157	NA	25.9440478537482	NA	25.7485266013097	25.5370629031767	NA	NA	NA	NA	NA	22.984801573729	NA	25.7748992350469
sp|P53066|YGZ2_YEAST	sp|P53066|YGZ2_YEAST	sp|P53066|YGZ2_YEAST Ankyrin repeat-containing protein YGL242C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGL242C PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.0134876129148	NA	NA	22.8876438130477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.0645237202677	23.1359440806433
sp|P53081|NIF3_YEAST	sp|P53081|NIF3_YEAST	sp|P53081|NIF3_YEAST NGG1-interacting factor 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NIF3 PE=1 SV=1	0.446262243900748	0.439694255881652	0.551576284799011	0.0959491062057962	0.938742614237782	0.544968947043573	0.491585766829656	0.201738347240799	0.999903620391244	0.991948625721696	0.996848488371953	0.816460660630293	0.984881192631321	0.83391031099601	0.8334036920337	0.844425146967836	0.410499480840837	0.465746641962781	0.319641465669601	1.04248695041798	0.0458503588720802	0.325032011841767	0.413671276681974	0.990998526154129	22.4515392750946	22.6013663808208	21.8544133917793	21.7428340731009	22.8305701376242	22.4800791764843	22.119462974115	21.7600782966229	23.30382421777	NA	22.8698355392323	22.7339065656003	21.5537961378772	22.7083253081914	NA	23.5090578231119	22.0804701437196	NA	22.1436398044919	22.9617810332772	21.5656971268492	22.6462317210999	NA	23.1594174428576	21.8003343409737	NA	NA	23.0572031413878
sp|P53090|ARO8_YEAST	sp|P53090|ARO8_YEAST	sp|P53090|ARO8_YEAST Aromatic/aminoadipate aminotransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARO8 PE=1 SV=1	0.233193854252907	0.980130519717072	0.646498740691849	0.286410732847447	0.314783234775397	0.710888459667335	0.832897183141084	0.0586402224100916	0.967215933188181	0.991948625721696	0.996848488371953	0.963284306364745	0.849857135912115	0.919680874394804	0.943383544170004	0.591199095697136	-0.532365547892237	-0.010929512591769	0.201782888143931	-0.474369630359931	0.446625915745933	-0.162934518997339	-0.0926399100078399	-0.867288801441738	26.1516792003104	26.3449426293784	26.3433168092582	26.2641512014282	25.3362333110964	26.1462179663331	25.8728627189586	26.8349684322476	26.4051606844793	25.6794929855626	26.2755448293917	26.9624563686246	26.3197581064803	25.8430923862052	25.883832235985	25.8023771267948	27.1736946709821	26.4184438048227	26.7001499114978	26.2496142018905	26.1275657066715	26.0864271745108	26.8476868840732	25.5811552891563	26.2456487368118	24.2013498075986	25.749498750577	26.399695677564
sp|P53111|ARI1_YEAST	sp|P53111|ARI1_YEAST	sp|P53111|ARI1_YEAST NADPH-dependent aldehyde reductase ARI1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ARI1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8512900144543	22.9290055102381	22.7845661569375	NA	23.0342099055373	NA	NA	23.1036399858923	22.3310131339136	23.1215512231077	NA	23.3197581064803	NA	22.7946942840432	22.043601405558	23.1166263446064	23.2134893259203	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8356672548034
sp|P53141|MLC1_YEAST	sp|P53141|MLC1_YEAST	sp|P53141|MLC1_YEAST Myosin light chain 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MLC1 PE=1 SV=1	0.461455271754596	0.131440705549622	0.301666583137721	0.977585740909505	0.290267562695452	0.439087759317763	0.581571021817817	0.35936091948793	0.999903620391244	0.991948625721696	0.996848488371953	0.986413874624582	0.847886827873556	0.764328826096728	0.8755394922293	0.951451146279263	-0.857153770300521	-1.61017178818467	-1.21124849645687	0.0290224976741698	-1.24110018574732	-0.806123867640995	-0.571738316682563	-0.958271584970866	23.6149187679611	24.817191738521	24.0500113591596	24.2739099667557	24.8704659417868	22.1759685605697	NA	21.5601088885869	22.2089880263892	24.5415007849062	21.8061688353738	24.53207621467	NA	24.3279335949107	24.2820658164083	24.6181811461398	24.4392363736143	21.8393052978486	NA	21.5292189203723	25.2547584704126	23.9387640707284	24.6474619398718	24.5580661135453	22.2203700609715	23.4300747585129	23.2841858682827	23.5520376827281
sp|P53152|MMS2_YEAST	sp|P53152|MMS2_YEAST	sp|P53152|MMS2_YEAST Ubiquitin-conjugating enzyme variant MMS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MMS2 PE=1 SV=1	0.952695285391622	0.499918554974066	0.923230267757248	0.603159584710065	0.438986824358229	0.590892584634518	0.789552391443855	0.748902728667717	0.999903620391244	0.991948625721696	0.996848488371953	0.963437857056156	0.878263525860902	0.869328145969935	0.937992052411188	0.976922268263226	-0.0531749371086043	-0.555815467243288	-0.0788600341987902	-0.427111725415589	-0.639014835791087	-0.44176333646212	-0.218614027652695	0.351926307579404	23.8625453692484	24.462887641679	23.8568084748116	NA	24.268851498505	23.9444947437684	NA	24.1835905582237	24.3574306552678	22.2710765595145	23.9228863262244	24.4925280276618	23.8275497182533	24.2282462186683	24.359375847286	22.6105869325348	22.3333901448495	24.101012592252	24.1280969302611	24.5715531461075	24.3247101538168	22.2579908654252	22.8256102206958	24.4797585584027	24.5183333126793	NA	NA	24.5117743658247
sp|P53163|MNP1_YEAST	sp|P53163|MNP1_YEAST	sp|P53163|MNP1_YEAST 54S ribosomal protein L12, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MNP1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5292904217414	NA	NA	NA	22.7632026391737	NA	NA	NA	NA	NA	NA	22.455782727	22.6396454189459	22.8230849695419	NA	NA	NA	NA	NA
sp|P53173|ERV14_YEAST	sp|P53173|ERV14_YEAST	sp|P53173|ERV14_YEAST ER-derived vesicles protein ERV14 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ERV14 PE=1 SV=3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.7768578835156	NA	22.9807288162942	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|P53184|PNC1_YEAST	sp|P53184|PNC1_YEAST	sp|P53184|PNC1_YEAST Nicotinamidase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PNC1 PE=1 SV=1	0.168100041552915	0.0479261865568468	0.973020352342402	0.106756670304179	0.0463213787263161	0.892754049206232	0.0834162519028434	0.166950500197832	0.955244671644286	0.991948625721696	0.996848488371953	0.816460660630293	0.581381202724451	0.979206516421855	0.58310938013355	0.821157380899813	0.613022387743936	0.902096015152864	-0.0146952037852373	0.723639061612431	0.909331922254264	0.0585924522249996	0.780529866517266	0.614761762159368	26.9390762626395	27.2310513605988	26.0945841755075	25.9625004971855	27.4858504319506	27.4873080485047	26.1540447160683	27.2739099667557	27.4523050962618	27.2682090157329	26.0364503306678	27.0699939756975	26.1376061155708	26.8210421118553	27.3054777366225	27.3325333696513	27.6077372290478	26.8490003247143	27.5593942462925	26.6801639753151	26.3634087860277	26.420340628624	26.6888585617029	27.4784630292118	27.4624040419289	26.2079535669401	27.4459275762133	27.4785401766165
sp|P53202|CUL3_YEAST	sp|P53202|CUL3_YEAST	sp|P53202|CUL3_YEAST Cullin-3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CUL3 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.7292300951779	NA
sp|P53221|RL26B_YEAST	sp|P53221|RL26B_YEAST	sp|P53221|RL26B_YEAST 60S ribosomal protein L26-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL26B PE=1 SV=2	0.89148733568675	0.761431076289198	0.678667511075222	0.783834141754723	0.160406775978234	0.946429614490094	0.72926308840446	0.937418980312308	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.771957824129573	0.994830556041581	0.929413542148138	0.989101775804812	-0.0686512524310956	-0.152924423409964	0.20888673678764	0.13814807018074	-0.724416151708795	0.0377964157598107	0.174395380534406	0.0395040834184712	26.2700268757494	26.2910897397518	26.3058777774458	26.3376800144775	27.1048959189752	26.5803216023137	25.0434762530929	26.4109123217644	26.4989162656084	25.5660456740724	26.3099588068791	26.737118994535	26.5142299406239	26.384723947772	26.5350910661997	26.4292767282456	26.1376256575318	24.2552268603504	26.3685465586665	26.9304410233184	NA	25.7682501626513	26.2694223542018	26.6797614189136	26.5086499001629	26.2947396464434	26.183514840112	26.5749052953751
sp|P53228|TAL2_YEAST	sp|P53228|TAL2_YEAST	sp|P53228|TAL2_YEAST Transaldolase NQM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NQM1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.208601121199	21.6196593862626	NA	NA	NA	21.3902130486998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8255908125469	NA	NA	21.2951882282157	NA	NA	NA
sp|P53235|EIF2A_YEAST	sp|P53235|EIF2A_YEAST	sp|P53235|EIF2A_YEAST Eukaryotic translation initiation factor 2A OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR054W PE=1 SV=1	0.659239315271801	0.554587480371501	0.263083053950556	0.889151731037371	0.00652664677630224	0.167920860069999	0.641034792485188	0.981409090366839	0.999903620391244	0.991948625721696	0.996848488371953	0.968889119537838	0.345099152454962	0.584132354469264	0.893192163674865	0.993182126649479	-0.167698920456665	-0.251916760059807	-0.433497556618597	-0.0590833415050085	1.316225660384	-0.764005603587805	0.198324158734543	0.00883233503473591	21.8958990185347	22.2706774422023	21.3652224403736	22.0709398293998	21.6938323304322	22.0935852019193	21.4163254182542	21.1916544618169	22.1090718260473	NA	21.5088644517963	21.5919039633815	21.3055786269421	NA	22.1349890111523	21.5514041138215	NA	23.4930169111097	22.9439942176421	NA	21.1382743004041	NA	21.6622737303229	NA	22.53893439513	21.5619274413769	21.8066408699644	22.3647684057386
sp|P53250|TWF1_YEAST	sp|P53250|TWF1_YEAST	sp|P53250|TWF1_YEAST Twinfilin-1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TWF1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9860697855067	NA	NA	NA	NA	NA	NA	NA	NA	21.8203020784762	NA	NA	NA	NA	NA	20.2222288811355	21.5864623267975	NA	NA	NA	NA	NA	NA	NA
sp|P53252|PIL1_YEAST	sp|P53252|PIL1_YEAST	sp|P53252|PIL1_YEAST Sphingolipid long chain base-responsive protein PIL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIL1 PE=1 SV=1	0.515804486474341	0.56068075530547	0.4781751473414	0.743037093326664	0.953015768196574	0.972864896513987	0.180801438344186	0.847279214334031	0.999903620391244	0.991948625721696	0.996848488371953	0.96639879618124	0.992208663741061	0.994830556041581	0.671003719856757	0.976922268263226	0.304325356886409	-0.272203012906658	-0.332478436916858	-0.152941532495557	-0.0274526262767907	0.0158483305228074	-0.637382120205526	-0.0897707362200606	25.5822493113991	25.68808486276	25.7249442805889	25.7310703833858	26.6106263548175	25.8948808434309	25.5515683991455	25.7310444801253	26.2637931370602	24.3326528708292	25.3783210538907	25.6946879631517	25.0736551989417	24.7933254748346	25.9829406710452	25.9090087833682	25.2151199924985	25.8310100875914	26.0156115678144	25.8576628989058	25.2121537718886	26.1218278475087	24.1988796310359	25.2626288137353	25.7704447213469	25.6499575968175	25.5800052502019	25.6448244710551
sp|P53272|YG34_YEAST	sp|P53272|YG34_YEAST	sp|P53272|YG34_YEAST Uncharacterized protein YGR122W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YGR122W PE=4 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.5237116180652	NA	NA	NA	26.7146322793702	NA	26.6438892100658	24.8123520338977	NA	NA	NA	24.0515056918249	NA	NA	NA	NA	24.2795884785529	26.6747872988567	26.7263743005708	NA	NA	NA	26.7006790981304	NA	26.5201333067255	26.3965798276613	26.5741113089012
sp|P53281|LSB1_YEAST	sp|P53281|LSB1_YEAST	sp|P53281|LSB1_YEAST LAS seventeen-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LSB1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8573401759409	NA	NA	NA	NA	23.1721271438087	NA	NA	NA	NA	NA	NA
sp|P53297|PBP1_YEAST	sp|P53297|PBP1_YEAST	sp|P53297|PBP1_YEAST PAB1-binding protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PBP1 PE=1 SV=1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.9125809276704	NA	NA	22.9863128768522	21.7937620477998	22.0203546883774	NA	NA	NA	NA	NA	NA	22.9594303446787	NA	22.0387207679591	22.3046320679573	NA	21.9309913758614	22.0136239123117	NA	22.0365090216269	21.8218596020853	22.0049432460411	NA	NA	22.1308168761644	22.0192011294196
sp|P53301|CRH1_YEAST	sp|P53301|CRH1_YEAST	sp|P53301|CRH1_YEAST Probable glycosidase CRH1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CRH1 PE=1 SV=1	0.115911149012816	0.624343398570937	0.819100973656596	0.138621249374312	0.326955284619192	0.0910337864657673	0.112152698330804	0.274892812456384	0.955244671644286	0.991948625721696	0.996848488371953	0.816460660630293	0.849857135912115	0.490521859111659	0.609470396516629	0.916349427908684	1.96714346045515	0.542543681278914	0.252737118964479	1.68506992782372	1.09671985184738	1.94057861468591	1.81580489818554	1.22543346311341	24.5565759681204	25.2284664270243	21.5158095421279	NA	25.747400135789	24.9311627542735	NA	24.7270238413683	22.2258805300553	24.7911406261414	23.4854205375053	25.5566052155926	21.8325995575238	25.6512448738001	24.3537342785573	25.166644584842	25.5192635900101	22.6338493228756	25.2534605963847	25.1514340626316	25.3951910261761	25.3915247089783	25.5597880725697	25.5148168516656	24.4892237240496	25.0000244213297	23.8371120207961	24.9555779009427
